Trial,Subject,Color,Stimulus,Start Time [ms],End Time [ms],Fixation Start [ms],Fixation Duration [ms],Fixation End [ms],Position X,Position Y,Average Pupil Size [px] X,Average Pupil Size [px] Y,Average Pupil Diameter [mm],Dispersion X,Dispersion Y,Eye,Number,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2021753,67,2021820,999.1,-151.1,26.0,15.3,-,9.0,90.0,Binocular,5743,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2022085,133,2022219,1091.1,-154.6,27.5,19.5,-,36.0,27.0,Binocular,5744,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2023050,66,2023117,459.6,223.7,61.8,33.0,-,128.0,42.0,Binocular,5745,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2023250,99,2023350,413.0,270.1,84.8,58.2,-,110.0,8.0,Binocular,5746,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2023416,266,2023682,651.8,184.9,91.3,60.4,-,154.0,57.0,Binocular,5747,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2023749,66,2023816,702.1,124.9,92.3,60.0,-,8.0,44.0,Binocular,5748,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2024049,100,2024149,356.4,218.6,90.8,64.7,-,66.0,60.0,Binocular,5749,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2024215,133,2024348,278.8,107.5,87.9,57.8,-,28.0,37.0,Binocular,5750,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2024481,133,2024615,496.3,141.5,95.8,60.1,-,57.0,10.0,Binocular,5751,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2024681,99,2024780,615.9,142.3,93.0,60.8,-,20.0,11.0,Binocular,5752,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2025149,197,2025346,502.1,167.7,93.4,58.3,-,36.0,36.0,Binocular,5753,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2025446,166,2025612,534.7,166.5,97.9,61.6,-,8.0,10.0,Binocular,5754,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2025679,165,2025845,534.3,137.7,98.4,59.8,-,13.0,6.0,Binocular,5755,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2025978,465,2026444,475.5,140.5,98.9,60.0,-,69.0,44.0,Binocular,5756,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2026511,66,2026577,436.0,161.1,100.3,60.5,-,3.0,4.0,Binocular,5757,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2026677,133,2026810,403.0,159.5,99.4,64.3,-,4.0,30.0,Binocular,5758,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2027181,198,2027379,685.7,181.3,101.7,66.5,-,13.0,54.0,Binocular,5759,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2027443,202,2027645,584.5,264.0,101.8,72.6,-,44.0,42.0,Binocular,5760,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2027709,165,2027875,619.2,182.5,98.1,66.3,-,14.0,44.0,Binocular,5761,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2027941,66,2028008,562.9,183.6,93.5,62.3,-,11.0,9.0,Binocular,5762,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2028074,232,2028307,606.1,180.9,94.0,64.3,-,13.0,39.0,Binocular,5763,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2028374,166,2028540,496.0,267.3,95.0,62.3,-,15.0,19.0,Binocular,5764,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2028674,66,2028740,388.6,275.1,90.8,66.5,-,3.0,2.0,Binocular,5765,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2028806,66,2028873,437.2,265.4,93.3,65.0,-,16.0,4.0,Binocular,5766,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2028973,132,2029106,489.8,256.3,93.9,63.0,-,13.0,10.0,Binocular,5767,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2029173,398,2029572,505.7,245.0,95.3,63.8,-,17.0,24.0,Binocular,5768,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2029738,232,2029971,559.8,193.3,96.4,64.5,-,25.0,71.0,Binocular,5769,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2032200,99,2032300,963.5,332.6,25.3,19.8,-,0.0,12.0,Binocular,5770,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2033201,67,2033269,-40.8,682.8,30.8,39.0,-,31.0,55.0,Binocular,5771,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2033333,65,2033398,271.4,567.9,53.5,46.3,-,26.0,21.0,Binocular,5772,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2033465,299,2033764,372.0,533.6,81.8,66.2,-,112.0,117.0,Binocular,5773,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2033831,165,2033997,356.6,450.9,79.7,64.8,-,46.0,40.0,Binocular,5774,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2034097,166,2034263,608.6,678.3,82.8,75.3,-,16.0,46.0,Binocular,5775,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2034329,99,2034429,670.7,644.6,84.3,76.5,-,17.0,2.0,Binocular,5776,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2034529,166,2034695,470.2,408.3,76.0,55.2,-,20.0,4.0,Binocular,5777,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2034762,166,2034928,517.1,434.8,77.9,58.5,-,29.0,17.0,Binocular,5778,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2035028,99,2035128,532.1,478.1,79.5,64.7,-,1.0,5.0,Binocular,5779,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2035194,133,2035328,529.5,536.9,79.0,67.8,-,16.0,35.0,Binocular,5780,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2035427,267,2035695,641.5,594.3,79.3,71.0,-,30.0,33.0,Binocular,5781,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2035761,99,2035860,617.3,600.6,76.2,69.2,-,11.0,11.0,Binocular,5782,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2036060,199,2036259,0.0,0.0,0.0,0.0,-,0.0,0.0,Binocular,5783,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2036526,99,2036626,1526.2,-214.4,20.0,15.8,-,41.0,23.0,Binocular,5784,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2036891,133,2037025,464.6,251.1,52.8,40.3,-,369.0,219.0,Binocular,5785,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2037191,200,2037391,560.6,233.5,82.5,56.3,-,81.0,51.0,Binocular,5786,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2037457,333,2037791,709.7,207.1,89.8,62.1,-,70.0,36.0,Binocular,5787,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2037956,166,2038122,700.3,162.1,88.9,60.6,-,16.0,12.0,Binocular,5788,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2038189,132,2038322,744.2,110.0,87.4,56.6,-,36.0,68.0,Binocular,5789,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2038389,66,2038455,702.5,23.9,86.3,54.3,-,7.0,12.0,Binocular,5790,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2038655,99,2038755,605.5,85.0,92.3,57.0,-,0.0,2.0,Binocular,5791,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2038854,305,2039160,668.6,25.5,85.9,55.0,-,15.0,46.0,Binocular,5792,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2039221,199,2039420,680.8,58.4,85.4,57.3,-,15.0,40.0,Binocular,5793,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2039488,99,2039587,714.1,107.3,88.7,59.8,-,18.0,5.0,Binocular,5794,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2039653,99,2039753,768.5,12.6,85.7,50.8,-,2.0,53.0,Binocular,5795,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2039986,66,2040052,725.1,49.1,88.3,55.5,-,2.0,2.0,Binocular,5796,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2040153,398,2040551,722.6,73.7,92.6,61.0,-,7.0,44.0,Binocular,5797,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2040618,66,2040684,719.6,73.1,94.8,62.0,-,0.0,13.0,Binocular,5798,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2040817,133,2040951,565.6,229.0,97.6,64.8,-,9.0,18.0,Binocular,5799,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2041017,100,2041118,579.9,255.3,98.2,68.3,-,7.0,8.0,Binocular,5800,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2041184,99,2041283,522.8,298.9,95.7,65.2,-,14.0,4.0,Binocular,5801,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2041416,332,2041749,677.6,177.5,93.2,62.8,-,47.0,20.0,Binocular,5802,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2041949,499,2042448,659.2,665.3,98.4,85.9,-,60.0,258.0,Binocular,5803,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2042514,300,2042815,751.8,720.5,85.8,78.8,-,32.0,186.0,Binocular,5804,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2042914,333,2043248,560.0,399.4,78.6,59.1,-,95.0,25.0,Binocular,5805,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2043379,132,2043512,787.5,388.0,77.4,59.0,-,10.0,0.0,Binocular,5806,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2043579,99,2043679,804.4,384.0,76.2,59.2,-,5.0,0.0,Binocular,5807,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2043745,266,2044011,626.2,421.0,77.4,59.3,-,14.0,10.0,Binocular,5808,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2044079,165,2044244,631.3,468.2,77.2,63.3,-,6.0,9.0,Binocular,5809,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2044311,66,2044377,643.1,487.8,77.8,65.5,-,2.0,6.0,Binocular,5810,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2044444,199,2044644,606.5,532.5,76.6,66.4,-,8.0,33.0,Binocular,5811,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2044743,167,2044911,604.9,565.8,78.3,69.3,-,6.0,27.0,Binocular,5812,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2045010,432,2045443,549.5,687.0,81.5,77.5,-,20.0,29.0,Binocular,5813,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2045511,98,2045609,577.6,685.0,84.0,79.0,-,5.0,3.0,Binocular,5814,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2045675,66,2045742,569.4,670.7,83.0,77.0,-,0.0,2.0,Binocular,5815,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2045875,66,2045942,630.3,674.1,81.5,76.0,-,1.0,4.0,Binocular,5816,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2046008,332,2046341,581.9,638.4,82.7,75.7,-,61.0,20.0,Binocular,5817,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2046407,266,2046673,481.6,632.4,82.1,74.6,-,32.0,12.0,Binocular,5818,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2047239,66,2047305,1149.8,-97.4,62.0,45.3,-,15.0,31.0,Binocular,5819,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2047472,99,2047572,1133.7,-212.8,25.5,18.2,-,50.0,27.0,Binocular,5820,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2047638,66,2047705,1113.9,-185.9,43.0,27.5,-,41.0,7.0,Binocular,5821,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2047771,67,2047839,1028.8,-214.3,31.8,19.3,-,6.0,7.0,Binocular,5822,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2047938,133,2048071,928.9,379.1,20.9,16.4,-,8.0,8.0,Binocular,5823,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2048304,99,2048403,1281.5,-229.7,52.8,39.8,-,79.0,10.0,Binocular,5824,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2049235,133,2049368,964.9,-40.9,81.9,49.1,-,21.0,17.0,Binocular,5825,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2049468,99,2049568,805.7,47.4,81.7,52.5,-,42.0,60.0,Binocular,5826,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2051032,134,2051166,375.2,87.3,89.4,49.9,-,5.0,3.0,Binocular,5827,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2051698,133,2051832,318.3,125.5,82.4,52.1,-,3.0,11.0,Binocular,5828,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2051931,132,2052063,338.0,97.6,79.4,50.3,-,8.0,19.0,Binocular,5829,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2052130,66,2052197,349.4,81.5,79.3,49.8,-,0.0,13.0,Binocular,5830,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2052397,99,2052496,458.5,107.0,45.0,31.2,-,1.0,3.0,Binocular,5831,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2052695,134,2052830,563.4,340.9,49.1,36.5,-,3.0,45.0,Binocular,5832,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2052929,232,2053161,442.0,213.2,44.1,30.9,-,5.0,5.0,Binocular,5833,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2053361,199,2053560,509.3,223.6,44.8,30.8,-,25.0,21.0,Binocular,5834,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2053627,232,2053860,526.1,175.1,36.9,28.4,-,14.0,43.0,Binocular,5835,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2054193,232,2054425,0.0,0.0,0.0,0.0,-,0.0,0.0,Binocular,5836,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2054926,198,2055124,650.0,103.4,25.4,18.7,-,37.0,40.0,Binocular,5837,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2055291,133,2055424,774.5,-110.2,70.9,44.1,-,21.0,14.0,Binocular,5838,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2055490,232,2055723,748.7,34.2,84.7,55.1,-,29.0,63.0,Binocular,5839,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2056156,100,2056256,628.1,52.5,67.7,50.3,-,16.0,9.0,Binocular,5840,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2056322,67,2056389,673.3,44.3,83.8,51.8,-,53.0,86.0,Binocular,5841,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2058119,332,2058451,760.0,115.8,89.2,59.9,-,120.0,123.0,Binocular,5842,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2058518,99,2058618,805.6,50.1,73.3,47.5,-,3.0,7.0,Binocular,5843,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2058950,99,2059050,675.3,225.9,55.5,42.0,-,2.0,11.0,Binocular,5844,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2059118,198,2059316,653.8,233.5,57.3,44.8,-,24.0,56.0,Binocular,5845,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2059383,66,2059450,821.1,173.3,75.3,46.0,-,1.0,19.0,Binocular,5846,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2059550,132,2059682,813.7,177.5,69.9,44.1,-,55.0,13.0,Binocular,5847,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2059915,99,2060015,758.1,175.5,69.7,46.2,-,10.0,5.0,Binocular,5848,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2060514,99,2060614,745.9,137.9,70.5,44.7,-,22.0,33.0,Binocular,5849,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2060747,99,2060847,788.6,284.0,99.0,76.2,-,18.0,79.0,Binocular,5850,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2060914,99,2061013,763.7,218.4,100.8,70.7,-,4.0,9.0,Binocular,5851,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2061080,100,2061181,800.8,209.2,97.3,65.2,-,23.0,4.0,Binocular,5852,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2062211,266,2062478,742.9,144.3,60.1,41.0,-,17.0,11.0,Binocular,5853,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2062745,132,2062878,211.2,106.1,40.6,29.8,-,96.0,72.0,Binocular,5854,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2063443,99,2063543,654.4,289.2,73.8,53.8,-,10.0,5.0,Binocular,5855,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2063643,165,2063808,698.9,207.0,79.3,51.3,-,5.0,6.0,Binocular,5856,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2063875,66,2063942,690.9,221.8,80.8,51.8,-,0.0,5.0,Binocular,5857,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2064008,100,2064109,702.2,217.1,82.7,54.7,-,6.0,3.0,Binocular,5858,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2064207,99,2064307,696.4,245.4,85.7,57.2,-,2.0,7.0,Binocular,5859,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2064440,299,2064740,692.2,209.7,80.9,53.3,-,6.0,32.0,Binocular,5860,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2064906,67,2064974,638.2,138.8,65.5,46.0,-,78.0,129.0,Binocular,5861,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2065206,134,2065340,1081.1,19.8,38.9,29.9,-,74.0,46.0,Binocular,5862,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2065406,98,2065505,871.0,38.1,92.2,50.8,-,66.0,23.0,Binocular,5863,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2065572,99,2065671,858.4,109.6,80.8,57.0,-,29.0,16.0,Binocular,5864,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2065738,199,2065938,747.2,178.7,93.1,64.3,-,90.0,80.0,Binocular,5865,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2066037,133,2066171,669.4,153.1,95.6,64.0,-,2.0,24.0,Binocular,5866,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2066237,66,2066304,703.2,112.5,93.5,62.5,-,17.0,30.0,Binocular,5867,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2066969,100,2067069,749.4,389.9,99.8,71.8,-,28.0,43.0,Binocular,5868,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2067335,232,2067568,752.5,169.7,90.9,60.5,-,9.0,60.0,Binocular,5869,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2068100,68,2068169,643.1,126.4,83.3,57.5,-,8.0,3.0,Binocular,5870,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2068233,99,2068333,633.7,117.3,80.3,56.5,-,6.0,14.0,Binocular,5871,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2068433,99,2068533,691.0,198.4,87.2,59.7,-,10.0,15.0,Binocular,5872,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2068699,99,2068799,693.7,218.8,91.8,63.2,-,16.0,18.0,Binocular,5873,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2069566,65,2069631,677.7,152.9,88.8,59.5,-,11.0,1.0,Binocular,5874,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2069897,135,2070033,815.0,180.6,90.4,58.8,-,60.0,57.0,Binocular,5875,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2070097,332,2070429,714.8,187.2,94.5,64.3,-,39.0,25.0,Binocular,5876,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2070496,66,2070562,696.1,169.3,96.0,63.3,-,0.0,3.0,Binocular,5877,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2070762,99,2070862,665.5,149.4,90.7,61.7,-,31.0,40.0,Binocular,5878,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2070928,199,2071128,925.9,232.4,87.8,59.5,-,129.0,58.0,Binocular,5879,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2071229,98,2071328,865.2,93.5,80.0,57.7,-,21.0,7.0,Binocular,5880,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2071760,66,2071827,673.5,38.0,83.0,55.5,-,0.0,7.0,Binocular,5881,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2072193,66,2072259,694.2,116.6,92.3,61.8,-,11.0,16.0,Binocular,5882,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2072326,233,2072559,861.8,178.4,90.1,59.6,-,8.0,20.0,Binocular,5883,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2072625,199,2072825,798.2,155.5,94.9,61.6,-,72.0,175.0,Binocular,5884,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2073291,99,2073391,240.5,150.7,61.2,52.5,-,91.0,13.0,Binocular,5885,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2073757,98,2073856,595.1,371.7,76.0,51.0,-,19.0,38.0,Binocular,5886,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2074122,100,2074223,831.3,183.6,91.3,57.0,-,9.0,3.0,Binocular,5887,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2074289,366,2074656,755.0,201.7,96.5,64.2,-,49.0,16.0,Binocular,5888,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2074721,365,2075087,628.6,235.4,98.9,65.6,-,177.0,126.0,Binocular,5889,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2075254,400,2075654,641.5,262.3,100.8,66.4,-,39.0,120.0,Binocular,5890,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2075722,198,2075920,672.0,183.4,94.5,61.7,-,35.0,104.0,Binocular,5891,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2075986,66,2076052,665.3,76.0,81.5,54.3,-,27.0,4.0,Binocular,5892,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2076451,133,2076585,745.6,235.8,96.3,62.5,-,59.0,25.0,Binocular,5893,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2076685,265,2076950,684.7,201.3,94.0,62.8,-,38.0,30.0,Binocular,5894,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2077085,99,2077184,518.3,227.4,100.0,59.3,-,9.0,14.0,Binocular,5895,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2077949,132,2078082,800.9,144.0,91.3,60.6,-,25.0,28.0,Binocular,5896,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2078148,66,2078215,758.4,121.2,95.3,61.3,-,10.0,1.0,Binocular,5897,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2078281,232,2078514,692.3,63.5,88.0,59.5,-,73.0,29.0,Binocular,5898,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2079279,166,2079446,540.9,663.3,104.9,75.8,-,47.0,106.0,Binocular,5899,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2079745,132,2079878,611.8,747.2,101.0,71.5,-,11.0,4.0,Binocular,5900,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2080377,233,2080610,699.9,167.2,85.5,54.7,-,24.0,64.0,Binocular,5901,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2080810,99,2080910,811.8,112.5,75.8,46.7,-,19.0,24.0,Binocular,5902,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2081875,134,2082009,595.0,137.8,73.3,50.4,-,37.0,24.0,Binocular,5903,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2082076,65,2082141,650.2,165.9,86.5,57.3,-,3.0,11.0,Binocular,5904,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2082473,99,2082573,705.0,140.2,90.7,59.5,-,95.0,60.0,Binocular,5905,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2082839,66,2082906,850.3,151.8,87.3,58.0,-,27.0,7.0,Binocular,5906,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2082973,66,2083039,476.9,283.6,97.3,55.8,-,18.0,14.0,Binocular,5907,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2083772,98,2083871,495.6,93.5,19.3,18.2,-,27.0,4.0,Binocular,5908,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2083938,332,2084270,484.0,110.2,25.0,22.5,-,49.0,29.0,Binocular,5909,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2084403,66,2084470,498.5,142.2,36.5,30.0,-,0.0,9.0,Binocular,5910,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2084605,97,2084703,505.9,156.4,38.3,31.2,-,4.0,10.0,Binocular,5911,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2085734,199,2085934,793.7,139.0,84.8,57.3,-,44.0,27.0,Binocular,5912,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2086133,299,2086433,880.1,194.8,88.6,58.1,-,65.0,24.0,Binocular,5913,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2086499,99,2086599,998.9,223.5,79.2,60.5,-,9.0,17.0,Binocular,5914,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2086667,165,2086832,962.8,184.5,85.5,60.2,-,43.0,22.0,Binocular,5915,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2086899,99,2086998,923.9,147.3,85.8,56.3,-,16.0,24.0,Binocular,5916,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2087100,98,2087198,772.4,146.1,92.2,58.0,-,18.0,25.0,Binocular,5917,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2087265,166,2087431,752.1,112.1,93.4,61.0,-,16.0,15.0,Binocular,5918,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,2087831,133,2087964,885.4,81.4,75.8,54.4,-,8.0,4.0,Binocular,5919,
