Trial,Subject,Color,Stimulus,Start Time [ms],End Time [ms],Saccade Start [ms],Saccade Duration [ms],Saccade End [ms],StartPosition X,StartPosition Y,EndPosition X,EndPosition Y,Amplitude [°],Acceleration  Average [°/s²],Acceleration  Peak [°/s²],Deceleration  Peak [°/s²],Velocity  Average [°/s],Velocity  Peak [°/s],Peak Velocity at [%],Eye,Number,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,613777,65,613843,476.7,557.5,521.7,425.4,11.7,-,-,-,-,-,-,Binocular,1944,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,613877,100,613977,551.0,322.1,566.5,286.7,24.3,-,-,-,-,-,-,Binocular,1945,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,614149,60,614209,601.9,167.0,590.2,93.1,3.8,-,-,-,-,-,-,Binocular,1946,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,614309,99,614409,596.0,61.4,644.7,533.7,64.4,-,-,-,-,-,-,Binocular,1947,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,614612,62,614675,649.3,404.1,639.0,364.4,2.9,-,-,-,-,-,-,Binocular,1948,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,615740,68,615809,916.9,216.9,989.9,-73.2,28.1,-,-,-,-,-,-,Binocular,1949,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,615809,64,615873,983.0,-178.6,899.6,-107.0,9.4,-,-,-,-,-,-,Binocular,1950,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,616472,66,616538,648.9,434.7,777.1,431.5,8.7,-,-,-,-,-,-,Binocular,1951,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,617107,63,617171,824.4,224.1,828.8,218.2,0.6,-,-,-,-,-,-,Binocular,1952,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,617270,66,617337,845.0,207.0,853.2,185.6,1.6,-,-,-,-,-,-,Binocular,1953,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,618135,66,618202,864.1,198.5,855.8,203.8,0.8,-,-,-,-,-,-,Binocular,1954,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,618336,67,618404,843.4,229.2,829.0,234.1,0.8,-,-,-,-,-,-,Binocular,1955,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,618568,66,618634,794.1,217.7,782.4,208.2,1.2,-,-,-,-,-,-,Binocular,1956,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,618701,67,618769,752.1,206.6,723.2,337.8,6.7,-,-,-,-,-,-,Binocular,1957,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,619034,100,619134,697.2,356.2,677.6,367.0,3.0,-,-,-,-,-,-,Binocular,1958,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,619300,66,619367,673.0,371.1,694.2,379.7,1.1,-,-,-,-,-,-,Binocular,1959,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,619466,66,619533,697.9,387.7,697.8,396.4,0.6,-,-,-,-,-,-,Binocular,1960,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,619733,66,619799,715.7,415.2,711.2,432.5,1.1,-,-,-,-,-,-,Binocular,1961,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,620066,66,620132,729.9,404.9,707.8,319.6,4.2,-,-,-,-,-,-,Binocular,1962,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,620564,66,620631,691.4,274.1,703.4,275.6,0.6,-,-,-,-,-,-,Binocular,1963,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,620897,66,620964,715.7,264.3,706.0,263.4,0.6,-,-,-,-,-,-,Binocular,1964,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,621396,66,621463,690.8,222.7,727.4,234.5,1.9,-,-,-,-,-,-,Binocular,1965,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,623160,99,623259,723.6,276.0,692.1,264.5,4.9,-,-,-,-,-,-,Binocular,1966,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,623492,66,623559,688.5,258.9,681.5,254.6,0.4,-,-,-,-,-,-,Binocular,1967,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,623692,68,623761,676.3,256.0,727.2,256.4,2.5,-,-,-,-,-,-,Binocular,1968,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,623825,66,623892,721.7,257.0,717.6,250.3,0.4,-,-,-,-,-,-,Binocular,1969,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,625755,66,625821,740.0,266.1,743.1,255.2,0.9,-,-,-,-,-,-,Binocular,1970,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,626787,65,626853,745.3,252.8,744.6,260.8,0.5,-,-,-,-,-,-,Binocular,1971,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,627485,102,627587,735.1,258.7,736.0,261.9,2.3,-,-,-,-,-,-,Binocular,1972,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,627652,102,627755,741.1,265.8,748.5,282.2,3.8,-,-,-,-,-,-,Binocular,1973,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,627918,67,627985,748.4,283.1,744.8,263.7,1.1,-,-,-,-,-,-,Binocular,1974,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,628217,99,628317,743.3,266.8,702.9,257.6,5.6,-,-,-,-,-,-,Binocular,1975,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,628650,100,628750,704.2,255.5,733.9,385.2,19.3,-,-,-,-,-,-,Binocular,1976,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,628949,66,629016,737.1,362.9,738.5,281.4,4.7,-,-,-,-,-,-,Binocular,1977,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,630014,100,630114,735.3,270.8,743.7,263.7,2.2,-,-,-,-,-,-,Binocular,1978,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,630413,68,630482,745.0,263.6,733.1,248.9,0.9,-,-,-,-,-,-,Binocular,1979,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,630613,66,630679,729.4,252.2,699.9,245.7,1.6,-,-,-,-,-,-,Binocular,1980,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,631179,65,631245,697.1,255.2,749.4,260.0,2.5,-,-,-,-,-,-,Binocular,1981,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,633141,69,633211,754.4,278.6,759.7,287.3,1.0,-,-,-,-,-,-,Binocular,1982,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,633874,66,633940,759.9,281.1,741.1,268.8,1.1,-,-,-,-,-,-,Binocular,1983,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,634340,66,634406,745.1,265.4,755.7,263.4,0.7,-,-,-,-,-,-,Binocular,1984,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,635637,66,635703,718.0,393.8,724.4,405.3,1.0,-,-,-,-,-,-,Binocular,1985,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,635803,66,635870,657.3,348.7,559.0,135.3,16.5,-,-,-,-,-,-,Binocular,1986,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,635970,66,636036,806.1,312.8,1200.0,443.9,33.2,-,-,-,-,-,-,Binocular,1987,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,636602,66,636668,982.9,219.5,693.0,143.9,16.9,-,-,-,-,-,-,Binocular,1988,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,636702,66,636769,506.2,238.8,586.6,204.6,5.7,-,-,-,-,-,-,Binocular,1989,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,636868,66,636934,616.4,283.4,445.9,300.1,15.5,-,-,-,-,-,-,Binocular,1990,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,637301,66,637367,678.8,237.9,843.2,274.9,8.4,-,-,-,-,-,-,Binocular,1991,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,637733,66,637800,730.0,270.1,714.5,261.0,1.5,-,-,-,-,-,-,Binocular,1992,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,637899,67,637967,663.9,276.3,760.7,324.9,5.9,-,-,-,-,-,-,Binocular,1993,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,638133,66,638199,773.8,341.5,733.6,308.1,2.8,-,-,-,-,-,-,Binocular,1994,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,638299,100,638400,730.9,315.8,661.4,353.3,3.3,-,-,-,-,-,-,Binocular,1995,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,638532,66,638598,659.2,351.0,668.5,347.9,0.6,-,-,-,-,-,-,Binocular,1996,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,638764,68,638832,652.1,293.1,647.5,207.3,6.0,-,-,-,-,-,-,Binocular,1997,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,638964,99,639064,616.9,207.1,930.3,246.2,45.1,-,-,-,-,-,-,Binocular,1998,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,639265,65,639330,834.2,263.0,912.5,215.7,4.5,-,-,-,-,-,-,Binocular,1999,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,639632,65,639697,863.1,223.4,866.4,249.7,1.3,-,-,-,-,-,-,Binocular,2000,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,639830,99,639929,827.4,222.2,792.6,247.5,15.5,-,-,-,-,-,-,Binocular,2001,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,640063,66,640129,781.3,134.2,920.4,157.8,6.8,-,-,-,-,-,-,Binocular,2002,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,640230,65,640295,892.5,140.7,852.5,138.8,2.6,-,-,-,-,-,-,Binocular,2003,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,640396,68,640464,773.8,136.3,750.0,141.5,2.3,-,-,-,-,-,-,Binocular,2004,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,640531,64,640595,774.7,201.0,962.8,287.3,13.6,-,-,-,-,-,-,Binocular,2005,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,640794,66,640861,805.6,270.8,759.1,274.1,3.1,-,-,-,-,-,-,Binocular,2006,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,640928,66,640994,747.3,270.6,744.3,278.3,0.5,-,-,-,-,-,-,Binocular,2007,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,640994,66,641060,738.8,279.0,686.8,163.5,6.1,-,-,-,-,-,-,Binocular,2008,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,641260,67,641327,628.0,287.5,684.3,241.8,4.3,-,-,-,-,-,-,Binocular,2009,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,641460,66,641526,688.5,173.9,693.5,147.9,1.4,-,-,-,-,-,-,Binocular,2010,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,641626,66,641692,671.9,116.7,658.1,115.1,0.9,-,-,-,-,-,-,Binocular,2011,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,641726,66,641793,659.6,124.6,895.3,252.8,13.0,-,-,-,-,-,-,Binocular,2012,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,641959,66,642025,796.4,218.5,795.8,257.3,3.0,-,-,-,-,-,-,Binocular,2013,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,642225,66,642291,630.7,195.6,596.7,81.4,9.0,-,-,-,-,-,-,Binocular,2014,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,642425,99,642524,651.1,129.9,323.8,187.0,49.9,-,-,-,-,-,-,Binocular,2015,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,642890,66,642957,467.7,221.2,501.3,147.6,5.1,-,-,-,-,-,-,Binocular,2016,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,643689,66,643755,687.4,314.0,740.2,394.8,7.0,-,-,-,-,-,-,Binocular,2017,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,643823,66,643889,673.0,359.0,423.3,273.0,13.1,-,-,-,-,-,-,Binocular,2018,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,644023,66,644089,493.9,388.5,567.8,297.2,10.4,-,-,-,-,-,-,Binocular,2019,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,644388,66,644454,782.6,362.6,760.7,379.0,2.0,-,-,-,-,-,-,Binocular,2020,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,645158,95,645254,688.4,215.5,468.0,252.0,39.4,-,-,-,-,-,-,Binocular,2021,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,645653,66,645720,593.1,355.9,329.5,347.2,14.4,-,-,-,-,-,-,Binocular,2022,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,645953,98,646052,489.9,310.0,494.5,293.5,8.5,-,-,-,-,-,-,Binocular,2023,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,646151,66,646218,528.5,280.4,589.7,246.1,4.0,-,-,-,-,-,-,Binocular,2024,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,646385,66,646451,668.6,220.3,806.1,248.5,10.2,-,-,-,-,-,-,Binocular,2025,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,646617,66,646684,750.5,217.1,735.8,216.0,1.1,-,-,-,-,-,-,Binocular,2026,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,646785,65,646851,683.2,201.2,777.2,218.7,5.2,-,-,-,-,-,-,Binocular,2027,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,647086,63,647149,730.6,200.1,773.0,161.7,3.1,-,-,-,-,-,-,Binocular,2028,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,647249,133,647382,754.6,133.0,735.2,96.4,8.4,-,-,-,-,-,-,Binocular,2029,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,647515,68,647584,708.8,95.4,665.0,138.5,4.2,-,-,-,-,-,-,Binocular,2030,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,647649,66,647715,669.3,139.1,679.8,143.9,0.8,-,-,-,-,-,-,Binocular,2031,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,647748,66,647815,700.0,146.9,595.3,155.7,5.3,-,-,-,-,-,-,Binocular,2032,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,648147,66,648214,561.7,146.4,329.6,128.4,11.3,-,-,-,-,-,-,Binocular,2033,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,648415,98,648514,302.0,113.0,330.5,89.0,6.5,-,-,-,-,-,-,Binocular,2034,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,649080,98,649179,343.7,82.3,338.8,69.5,3.2,-,-,-,-,-,-,Binocular,2035,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,649545,134,649679,339.9,70.5,970.3,184.6,113.8,-,-,-,-,-,-,Binocular,2036,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,649811,99,649911,919.2,181.4,1059.0,182.1,27.1,-,-,-,-,-,-,Binocular,2037,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,650377,99,650477,957.7,169.1,890.9,289.4,19.3,-,-,-,-,-,-,Binocular,2038,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,650643,66,650709,915.5,278.9,961.8,174.0,6.4,-,-,-,-,-,-,Binocular,2039,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,650809,66,650876,962.1,186.1,962.4,200.6,0.9,-,-,-,-,-,-,Binocular,2040,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,651109,66,651175,848.5,182.5,777.5,265.9,5.9,-,-,-,-,-,-,Binocular,2041,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,651308,100,651409,659.8,211.7,666.8,27.4,27.0,-,-,-,-,-,-,Binocular,2042,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,651641,100,651742,676.5,71.6,690.2,463.0,75.3,-,-,-,-,-,-,Binocular,2043,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,651974,100,652074,715.1,384.1,611.5,-175.3,79.0,-,-,-,-,-,-,Binocular,2044,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,652175,65,652241,621.2,-145.0,584.0,-111.5,3.7,-,-,-,-,-,-,Binocular,2045,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,652307,99,652407,610.9,-106.1,579.8,-185.2,30.3,-,-,-,-,-,-,Binocular,2046,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,652508,99,652608,592.8,-130.9,611.8,-104.0,7.3,-,-,-,-,-,-,Binocular,2047,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,652840,66,652906,616.0,-78.6,608.3,-70.7,0.9,-,-,-,-,-,-,Binocular,2048,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,652940,67,653007,596.3,-46.5,503.2,247.7,15.7,-,-,-,-,-,-,Binocular,2049,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,653072,66,653138,504.9,233.4,490.5,265.0,2.0,-,-,-,-,-,-,Binocular,2050,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,653138,66,653205,499.2,252.7,455.4,351.6,5.7,-,-,-,-,-,-,Binocular,2051,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,653274,64,653338,416.4,436.7,473.9,351.1,8.2,-,-,-,-,-,-,Binocular,2052,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,653538,66,653604,578.5,341.8,563.3,398.2,3.1,-,-,-,-,-,-,Binocular,2053,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,653737,99,653837,542.4,440.1,503.5,509.8,15.0,-,-,-,-,-,-,Binocular,2054,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,654003,66,654070,557.1,579.2,567.8,613.9,2.9,-,-,-,-,-,-,Binocular,2055,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,654170,101,654271,685.7,592.2,753.2,474.0,18.7,-,-,-,-,-,-,Binocular,2056,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,654569,66,654636,765.4,248.2,662.3,187.1,6.2,-,-,-,-,-,-,Binocular,2057,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,654835,66,654902,583.7,130.5,582.7,146.1,1.2,-,-,-,-,-,-,Binocular,2058,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,655002,66,655068,585.4,163.0,556.4,125.5,2.6,-,-,-,-,-,-,Binocular,2059,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,655168,66,655234,556.3,108.2,567.8,110.9,0.7,-,-,-,-,-,-,Binocular,2060,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,655536,64,655601,542.5,136.0,504.0,201.1,3.7,-,-,-,-,-,-,Binocular,2061,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,655800,66,655867,524.7,234.1,559.9,242.1,2.4,-,-,-,-,-,-,Binocular,2062,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,656133,66,656199,551.4,312.4,542.5,324.3,0.9,-,-,-,-,-,-,Binocular,2063,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,656266,102,656368,530.6,338.0,511.1,330.3,3.1,-,-,-,-,-,-,Binocular,2064,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,656532,66,656599,509.7,326.2,486.5,346.0,1.6,-,-,-,-,-,-,Binocular,2065,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,656699,101,656800,499.7,342.9,540.6,414.4,2.5,-,-,-,-,-,-,Binocular,2066,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,657132,68,657200,554.0,395.2,593.4,400.7,2.1,-,-,-,-,-,-,Binocular,2067,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,657397,66,657464,609.5,415.1,653.4,381.2,2.9,-,-,-,-,-,-,Binocular,2068,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,657664,66,657730,637.0,379.5,629.2,408.4,1.6,-,-,-,-,-,-,Binocular,2069,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,657797,66,657863,626.0,409.3,625.0,400.9,0.5,-,-,-,-,-,-,Binocular,2070,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,658163,66,658230,615.8,392.7,584.1,363.5,2.0,-,-,-,-,-,-,Binocular,2071,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,658464,64,658529,583.7,349.5,524.1,368.6,2.9,-,-,-,-,-,-,Binocular,2072,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,658828,67,658896,505.1,371.1,522.7,352.6,1.9,-,-,-,-,-,-,Binocular,2073,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,658995,101,659097,519.2,353.7,527.8,347.2,2.1,-,-,-,-,-,-,Binocular,2074,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,660392,66,660458,878.0,-33.4,874.1,-42.2,0.7,-,-,-,-,-,-,Binocular,2075,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,660559,99,660658,860.1,-47.9,832.3,-22.7,4.3,-,-,-,-,-,-,Binocular,2076,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,660791,99,660891,819.1,-3.1,819.5,7.7,8.6,-,-,-,-,-,-,Binocular,2077,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,660992,65,661057,842.7,-9.2,808.6,-18.4,3.1,-,-,-,-,-,-,Binocular,2078,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,661290,66,661357,871.4,-144.5,876.4,-130.1,1.2,-,-,-,-,-,-,Binocular,2079,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,661490,66,661556,899.8,-95.5,888.4,-79.4,1.5,-,-,-,-,-,-,Binocular,2080,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,661592,64,661656,891.7,-60.5,927.5,-53.1,2.3,-,-,-,-,-,-,Binocular,2081,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,661989,66,662055,920.3,-57.9,887.1,-61.9,1.7,-,-,-,-,-,-,Binocular,2082,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,662090,103,662193,880.7,-66.4,895.6,-69.7,2.7,-,-,-,-,-,-,Binocular,2083,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,662721,99,662821,909.1,-57.3,933.5,-11.2,9.2,-,-,-,-,-,-,Binocular,2084,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,662987,67,663055,927.8,-19.2,921.0,-35.5,1.4,-,-,-,-,-,-,Binocular,2085,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,663090,96,663187,933.1,-65.7,897.0,-126.7,10.3,-,-,-,-,-,-,Binocular,2086,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,663487,65,663553,899.1,-156.4,896.0,-183.4,1.9,-,-,-,-,-,-,Binocular,2087,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,663553,66,663619,887.3,-202.0,961.8,-234.3,4.7,-,-,-,-,-,-,Binocular,2088,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,664352,66,664418,897.0,-169.7,970.1,-188.7,6.0,-,-,-,-,-,-,Binocular,2089,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,664451,66,664518,973.8,-224.9,891.7,-214.7,4.5,-,-,-,-,-,-,Binocular,2090,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,664518,67,664585,889.8,-223.1,976.8,-234.0,4.5,-,-,-,-,-,-,Binocular,2091,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,664651,100,664752,871.1,-230.3,2000.7,1666.5,297.5,-,-,-,-,-,-,Binocular,2092,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,664784,68,664852,1889.1,1562.5,938.8,-321.3,187.2,-,-,-,-,-,-,Binocular,2093,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,664884,66,664951,915.1,50.5,1972.3,1613.8,89.0,-,-,-,-,-,-,Binocular,2094,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,664951,66,665017,920.8,56.8,2112.0,1739.1,182.6,-,-,-,-,-,-,Binocular,2095,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,665017,67,665085,2122.2,1746.9,934.9,-289.0,112.1,-,-,-,-,-,-,Binocular,2096,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,665151,66,665217,2050.2,1703.1,185.0,1260.6,93.8,-,-,-,-,-,-,Binocular,2097,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,665217,65,665283,217.2,1238.5,836.6,48.5,63.6,-,-,-,-,-,-,Binocular,2098,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,665283,66,665349,879.6,534.0,816.8,26.4,46.3,-,-,-,-,-,-,Binocular,2099,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,665383,66,665449,-594.0,2527.6,875.1,515.6,228.6,-,-,-,-,-,-,Binocular,2100,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,665583,65,665649,862.4,533.4,-3224.0,6276.9,354.2,-,-,-,-,-,-,Binocular,2101,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,665715,99,665815,859.4,523.0,792.9,12.4,71.6,-,-,-,-,-,-,Binocular,2102,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,665849,66,665915,858.3,517.2,793.4,15.1,23.6,-,-,-,-,-,-,Binocular,2103,
