Trial;Subject;Color;Name;Stimulus;Start Time [ms];End Time [ms];Fixation Start [ms];Fixation Duration [ms];Fixation End [ms];Position X;Position Y;Average Pupil Size [px] X;Average Pupil Size [px] Y;Average Pupil Diameter [mm];Dispersion X;Dispersion Y;Eye;Number;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2233773;66;2233840;991.8;403.8;61.5;47.5;3.2;3.0;3.0;Binocular;6383;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2234006;99;2234106;1008.5;393.2;61.0;47.7;3.2;13.0;3.0;Binocular;6384;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2234172;99;2234272;953.9;340.9;60.0;45.3;3.2;1.0;4.0;Binocular;6385;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2234339;199;2234538;982.0;349.0;59.0;44.3;3.1;17.0;34.0;Binocular;6386;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2234605;366;2234971;1031.8;445.9;57.3;45.7;3.0;134.0;27.0;Binocular;6387;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2235037;332;2235370;1044.8;423.6;55.2;43.0;2.8;68.0;58.0;Binocular;6388;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2235437;465;2235903;972.9;384.3;53.1;41.0;2.7;36.0;15.0;Binocular;6389;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2235969;266;2236235;903.7;378.3;53.8;41.4;2.8;11.0;5.0;Binocular;6390;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2236302;166;2236468;888.5;435.9;56.6;45.8;2.9;4.0;3.0;Binocular;6391;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2236535;199;2236735;920.7;521.4;60.2;50.7;3.1;4.0;8.0;Binocular;6392;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2236801;99;2236901;960.4;525.5;59.0;51.3;3.1;4.0;7.0;Binocular;6393;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2236968;199;2237167;861.0;492.7;58.3;48.5;2.9;11.0;15.0;Binocular;6394;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2237234;133;2237367;904.6;487.7;58.0;48.5;2.9;11.0;3.0;Binocular;6395;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2237433;199;2237633;888.9;414.8;57.0;45.2;2.9;8.0;13.0;Binocular;6396;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2237700;99;2237799;883.2;404.3;57.3;44.0;2.9;0.0;2.0;Binocular;6397;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2237966;99;2238066;914.6;435.8;58.0;45.7;2.9;5.0;4.0;Binocular;6398;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2238132;133;2238265;903.7;425.1;59.0;46.8;3.0;3.0;6.0;Binocular;6399;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2238332;100;2238432;931.0;419.8;59.0;46.3;3.0;10.0;8.0;Binocular;6400;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2238498;465;2238964;903.5;453.1;59.7;48.3;3.0;10.0;7.0;Binocular;6401;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2239031;1796;2240828;859.6;379.0;60.7;46.3;3.0;19.0;58.0;Binocular;6402;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2240927;66;2240994;881.8;375.1;61.0;46.0;3.1;0.0;1.0;Binocular;6403;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2241060;1331;2242391;894.8;426.9;61.6;48.4;3.1;41.0;12.0;Binocular;6404;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2242491;1031;2243523;931.7;382.4;61.4;46.7;3.1;16.0;14.0;Binocular;6405;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2243589;99;2243689;1098.9;341.2;60.0;44.3;3.1;4.0;7.0;Binocular;6406;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2243756;132;2243889;1050.6;317.4;59.8;44.0;3.2;13.0;8.0;Binocular;6407;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2243956;133;2244089;1121.8;295.1;58.0;43.5;3.1;8.0;6.0;Binocular;6408;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2244155;133;2244288;1101.4;288.0;58.8;43.0;3.1;6.0;4.0;Binocular;6409;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2244355;233;2244588;1052.5;323.6;58.0;42.0;3.0;8.0;8.0;Binocular;6410;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2244654;99;2244754;1034.5;357.2;59.3;44.7;3.1;2.0;1.0;Binocular;6411;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2244854;332;2245187;1021.6;360.3;59.3;45.6;3.1;14.0;5.0;Binocular;6412;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2245253;66;2245320;1056.9;374.7;58.5;44.0;3.0;13.0;3.0;Binocular;6413;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2245420;133;2245553;1178.2;431.6;59.0;45.5;3.1;35.0;27.0;Binocular;6414;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2245719;166;2245886;907.4;440.1;62.6;49.8;3.1;24.0;31.0;Binocular;6415;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2245952;66;2246019;879.2;407.9;63.0;49.5;3.2;0.0;1.0;Binocular;6416;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2246085;66;2246152;893.4;402.0;63.0;49.5;3.2;10.0;0.0;Binocular;6417;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2246218;66;2246285;939.8;393.3;60.0;47.0;3.0;16.0;0.0;Binocular;6418;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2246351;66;2246418;1066.5;405.5;57.5;45.5;3.0;38.0;1.0;Binocular;6419;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2246584;66;2246651;1073.6;382.4;57.5;44.5;2.9;12.0;3.0;Binocular;6420;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2246717;99;2246817;1038.0;351.8;59.3;44.7;3.0;23.0;14.0;Binocular;6421;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2246884;232;2247117;1008.5;354.6;59.3;44.9;3.0;26.0;11.0;Binocular;6422;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2247183;99;2247283;972.7;367.3;61.0;46.0;3.1;8.0;15.0;Binocular;6423;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2247350;66;2247416;1024.0;345.9;62.0;46.0;3.2;7.0;11.0;Binocular;6424;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2247483;166;2247649;1008.9;372.2;63.8;49.0;3.3;18.0;11.0;Binocular;6425;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2247716;66;2247782;1027.6;354.4;65.0;48.5;3.3;0.0;0.0;Binocular;6426;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2247882;233;2248115;991.5;312.8;63.4;46.9;3.3;21.0;7.0;Binocular;6427;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2248182;166;2248348;935.3;296.9;63.8;46.0;3.3;43.0;5.0;Binocular;6428;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2248448;299;2248747;866.5;297.4;65.7;47.3;3.4;14.0;4.0;Binocular;6429;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2248814;299;2249113;883.2;306.3;65.3;48.0;3.4;13.0;8.0;Binocular;6430;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2249180;399;2249579;892.1;306.8;66.2;48.6;3.4;27.0;20.0;Binocular;6431;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2249646;199;2249845;923.3;283.3;65.0;47.3;3.4;10.0;9.0;Binocular;6432;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2249912;166;2250078;909.2;275.3;64.6;46.4;3.4;6.0;1.0;Binocular;6433;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2250145;99;2250245;918.6;268.0;64.7;46.3;3.3;7.0;3.0;Binocular;6434;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2250311;199;2250511;897.7;262.3;63.5;44.7;3.3;22.0;4.0;Binocular;6435;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2250577;399;2250977;889.8;258.5;63.5;44.7;3.3;8.0;11.0;Binocular;6436;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2251043;166;2251210;882.4;283.2;66.2;48.0;3.4;13.0;6.0;Binocular;6437;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2251276;166;2251443;925.8;255.5;69.4;48.8;3.6;23.0;11.0;Binocular;6438;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2251509;99;2251609;932.7;231.1;71.0;48.0;3.6;4.0;5.0;Binocular;6439;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2251742;332;2252075;901.5;281.9;67.6;48.1;3.4;41.0;155.0;Binocular;6440;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2252141;166;2252308;1173.6;515.4;65.8;54.0;3.4;82.0;47.0;Binocular;6441;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2252374;299;2252674;1035.3;294.5;60.8;48.8;3.2;12.0;101.0;Binocular;6442;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2252740;166;2252907;1022.6;210.8;56.2;42.2;3.0;3.0;1.0;Binocular;6443;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2252973;532;2253506;1003.7;232.9;54.4;40.7;2.9;16.0;25.0;Binocular;6444;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2253606;233;2253839;1156.8;250.3;52.3;38.0;2.8;17.0;7.0;Binocular;6445;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2253938;299;2254238;1101.5;314.7;53.3;38.4;2.7;17.0;3.0;Binocular;6446;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2254537;133;2254670;1102.4;281.2;53.8;38.5;2.8;20.0;9.0;Binocular;6447;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2254737;232;2254970;898.9;245.2;55.0;38.0;2.8;7.0;20.0;Binocular;6448;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2255036;133;2255170;882.7;299.4;53.8;38.8;2.8;17.0;4.0;Binocular;6449;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2255236;66;2255303;965.7;320.7;55.0;41.0;2.8;1.0;5.0;Binocular;6450;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2255369;99;2255469;982.6;325.4;55.7;41.0;2.8;12.0;0.0;Binocular;6451;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2255536;432;2255968;943.8;226.0;54.3;37.9;2.8;34.0;15.0;Binocular;6452;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2256035;99;2256135;943.3;256.0;53.7;38.3;2.8;3.0;6.0;Binocular;6453;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2256301;166;2256467;997.3;219.7;53.2;37.0;2.8;8.0;11.0;Binocular;6454;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2256567;233;2256800;987.4;310.1;55.3;40.4;2.9;22.0;38.0;Binocular;6455;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2256867;199;2257066;995.8;321.8;57.8;42.2;3.0;9.0;2.0;Binocular;6456;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2257166;99;2257266;1033.7;382.0;57.3;44.3;3.0;8.0;12.0;Binocular;6457;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2257332;66;2257399;1068.3;375.6;57.5;44.5;3.0;5.0;0.0;Binocular;6458;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2257466;66;2257532;973.0;312.7;57.0;43.0;3.0;2.0;2.0;Binocular;6459;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2257599;365;2257965;995.7;294.0;55.4;40.7;2.9;61.0;28.0;Binocular;6460;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2258098;99;2258198;1110.1;168.9;56.0;37.0;3.0;6.0;2.0;Binocular;6461;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2258264;66;2258331;1151.2;152.8;56.0;39.0;3.0;7.0;6.0;Binocular;6462;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2258497;99;2258597;1035.9;316.5;54.7;41.0;2.9;12.0;6.0;Binocular;6463;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2258664;133;2258797;1035.6;419.8;55.8;42.8;2.9;25.0;11.0;Binocular;6464;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2258863;66;2258930;1038.8;463.3;57.0;45.0;3.0;7.0;1.0;Binocular;6465;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2258996;199;2259196;936.6;433.1;56.8;45.3;2.8;9.0;7.0;Binocular;6466;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2259263;99;2259362;916.6;417.2;56.0;43.0;2.8;0.0;5.0;Binocular;6467;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2259462;466;2259928;938.2;402.1;54.1;41.9;2.7;25.0;14.0;Binocular;6468;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2259995;66;2260061;1048.0;369.3;52.5;41.0;2.7;0.0;1.0;Binocular;6469;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2260161;166;2260327;987.9;349.5;53.0;39.4;2.7;8.0;4.0;Binocular;6470;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2260394;299;2260693;976.5;342.4;54.2;40.6;2.8;12.0;5.0;Binocular;6471;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2260793;66;2260860;932.1;348.8;55.5;42.0;2.8;2.0;1.0;Binocular;6472;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2260926;432;2261359;1048.9;384.7;55.6;43.1;2.9;13.0;17.0;Binocular;6473;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2261426;66;2261492;1109.5;327.4;55.0;41.0;2.9;9.0;0.0;Binocular;6474;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2261559;399;2261958;1105.1;307.6;54.5;39.5;2.9;23.0;11.0;Binocular;6475;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2262058;299;2262357;956.6;311.3;54.4;39.4;2.8;10.0;4.0;Binocular;6476;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2262424;166;2262590;971.0;351.7;56.0;41.6;2.8;20.0;4.0;Binocular;6477;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2262757;66;2262823;1049.9;361.3;57.0;43.0;3.0;3.0;3.0;Binocular;6478;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2262890;133;2263023;1007.9;351.5;56.3;42.5;2.9;7.0;3.0;Binocular;6479;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2263089;99;2263189;984.8;332.2;55.3;40.0;2.8;3.0;2.0;Binocular;6480;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2263256;366;2263622;955.7;310.1;53.9;39.5;2.8;7.0;4.0;Binocular;6481;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2263688;233;2263921;1020.5;313.9;53.9;40.4;2.8;12.0;2.0;Binocular;6482;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2264021;299;2264321;950.1;272.5;54.6;38.6;2.8;12.0;7.0;Binocular;6483;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2264387;233;2264620;962.9;251.7;53.0;37.6;2.8;12.0;7.0;Binocular;6484;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2264686;99;2264786;1022.5;285.7;53.0;37.3;2.8;2.0;2.0;Binocular;6485;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2264853;266;2265119;994.6;226.2;53.8;37.4;2.8;16.0;13.0;Binocular;6486;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2265219;232;2265452;1053.5;301.1;53.3;39.1;2.8;13.0;8.0;Binocular;6487;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2265518;365;2265884;921.8;269.5;54.5;39.0;2.8;5.0;3.0;Binocular;6488;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2265984;233;2266217;931.8;274.0;55.1;40.1;2.9;12.0;3.0;Binocular;6489;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2266284;465;2266750;978.9;312.2;55.4;40.1;2.8;41.0;5.0;Binocular;6490;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2266883;199;2267082;1140.8;156.2;54.7;41.7;3.2;56.0;51.0;Binocular;6491;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2267216;166;2267382;877.8;339.8;59.0;43.8;3.0;113.0;10.0;Binocular;6492;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2267449;66;2267515;822.4;239.6;58.0;39.0;3.0;3.0;4.0;Binocular;6493;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2267582;166;2267748;873.4;240.1;58.0;40.0;3.0;17.0;6.0;Binocular;6494;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2267848;266;2268114;851.1;262.9;58.6;41.3;3.0;4.0;18.0;Binocular;6495;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2268181;332;2268513;887.3;327.5;57.8;42.9;2.9;27.0;23.0;Binocular;6496;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2268580;133;2268713;883.0;379.7;57.5;43.8;2.8;11.0;11.0;Binocular;6497;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2268813;99;2268913;959.0;415.6;57.0;43.7;2.8;43.0;12.0;Binocular;6498;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2269345;99;2269445;965.1;341.7;59.3;47.0;3.0;16.0;6.0;Binocular;6499;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2269512;266;2269778;995.6;485.3;58.8;46.0;2.9;50.0;10.0;Binocular;6500;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2269844;399;2270244;817.0;487.0;62.9;50.3;3.1;60.0;43.0;Binocular;6501;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2270710;66;2270776;1158.7;257.5;64.5;45.5;3.4;23.0;20.0;Binocular;6502;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2270876;166;2271042;944.5;565.6;70.0;59.6;3.5;72.0;55.0;Binocular;6503;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2271109;66;2271175;965.8;481.3;70.0;55.5;3.5;25.0;5.0;Binocular;6504;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2271209;66;2271275;1056.8;597.4;66.0;56.5;3.3;245.0;81.0;Binocular;6505;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2271375;432;2271808;406.1;605.0;66.5;55.2;3.2;255.0;312.0;Binocular;6506;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2271874;199;2272074;499.1;529.6;59.7;46.7;2.8;21.0;96.0;Binocular;6507;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2272140;66;2272207;464.0;775.7;62.0;55.5;2.9;5.0;6.0;Binocular;6508;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2272273;99;2272373;492.5;544.4;60.0;47.7;2.8;10.0;91.0;Binocular;6509;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2273039;365;2273405;321.9;806.6;64.0;58.6;3.1;391.0;274.0;Binocular;6510;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2273471;332;2273804;671.5;658.8;67.0;58.5;3.2;170.0;226.0;Binocular;6511;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2273871;99;2273971;777.3;660.6;67.7;61.3;3.2;40.0;11.0;Binocular;6512;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2274037;99;2274137;696.6;702.6;70.0;61.0;3.3;7.0;32.0;Binocular;6513;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2274503;665;2275169;792.4;656.1;68.6;61.4;3.4;201.0;322.0;Binocular;6514;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2275235;133;2275368;773.4;540.9;70.3;58.5;3.4;6.0;39.0;Binocular;6515;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2275435;132;2275568;744.0;454.9;68.0;54.5;3.3;8.0;21.0;Binocular;6516;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2275668;233;2275901;763.3;360.5;66.9;49.1;3.4;23.0;46.0;Binocular;6517;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2275967;299;2276267;713.0;355.3;68.3;50.4;3.4;36.0;8.0;Binocular;6518;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2276333;99;2276433;713.3;350.2;65.3;48.0;3.3;1.0;4.0;Binocular;6519;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2276500;266;2276766;737.6;333.5;60.4;44.0;3.0;23.0;7.0;Binocular;6520;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2276832;66;2276899;853.0;304.1;56.5;40.0;2.8;0.0;2.0;Binocular;6521;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2276965;66;2277032;841.5;295.1;55.0;39.0;2.8;3.0;4.0;Binocular;6522;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2277099;133;2277232;767.3;316.5;55.3;38.8;2.7;10.0;17.0;Binocular;6523;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2277298;199;2277498;734.4;299.2;55.5;38.7;2.8;8.0;12.0;Binocular;6524;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2277598;166;2277764;706.5;292.3;56.6;39.2;2.8;6.0;3.0;Binocular;6525;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2277831;366;2278197;811.2;276.5;56.5;39.2;2.8;3.0;11.0;Binocular;6526;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2278297;432;2278729;822.2;277.6;54.9;38.6;2.8;13.0;7.0;Binocular;6527;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2278796;233;2279029;812.6;290.1;53.9;37.1;2.7;1.0;4.0;Binocular;6528;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2279095;266;2279361;802.6;328.4;55.9;39.9;2.8;6.0;11.0;Binocular;6529;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2279428;66;2279494;817.4;319.4;55.0;38.5;2.8;3.0;4.0;Binocular;6530;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2279561;299;2279860;745.2;305.3;55.3;38.6;2.8;2.0;5.0;Binocular;6531;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2279927;133;2280060;716.3;329.1;58.3;40.8;2.9;2.0;5.0;Binocular;6532;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2280127;366;2280493;708.5;344.3;60.5;43.1;3.0;3.0;2.0;Binocular;6533;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2280593;366;2280959;726.2;347.4;59.1;42.8;2.9;2.0;2.0;Binocular;6534;
Trial001;wdndy-1-unified;Coral;wdndy;wdndy-1-recording.avi;0;4323970;2281025;232;2281258;748.1;328.9;60.0;42.4;3.0;3.0;8.0;Binocular;6535;
